pct_on_object,concentration_ratio,avg_ratio,pct_area,num_object_patches,num_total_patches,image,grad_pct_on_object,grad_concentration_ratio,grad_avg_ratio,grad_pct_area,grad_num_object_patches,grad_num_total_patches
15.959260940551758,0.9285387992858887,0.9149670004844666,17.1875,44.0,256,fruit,27.043432235717773,1.5734360218048096,1.7859963178634644,17.1875,44.0,256
28.90161895751953,0.8313274383544922,0.7627607583999634,34.765625,89.0,256,liberty,53.7895622253418,1.5472053289413452,2.184159517288208,34.765625,89.0,256
12.454827308654785,0.6642574667930603,0.616491436958313,18.75,48.0,256,lennon,13.915775299072266,0.7421746850013733,0.7004963755607605,18.75,48.0,256
5.2473554611206055,0.8395769000053406,0.830691397190094,6.25,16.0,256,mask,11.732036590576172,1.877125859260559,1.9937081336975098,6.25,16.0,256
3.4384355545043945,4.40119743347168,4.522302627563477,0.78125,2.0,256,macbook,1.3797075748443604,1.7660256624221802,1.7767424583435059,0.78125,2.0,256
24.023954391479492,0.8662158250808716,0.8239115476608276,27.734375,71.0,256,fire,23.61541748046875,0.8514854907989502,0.8055699467658997,27.734375,71.0,256
4.020003795623779,0.9355645179748535,0.932864248752594,4.296875,11.0,256,liberty2,7.651012420654297,1.7805992364883423,1.8452709913253784,4.296875,11.0,256
43.680606842041016,0.7765440940856934,0.603233814239502,56.25,144.0,256,sand,29.68813705444336,0.5277891159057617,0.32840511202812195,56.25,144.0,256
89.45938110351562,1.1063575744628906,2.009021282196045,80.859375,207.0,256,penguin,87.82324981689453,1.0861232280731201,1.707275629043579,80.859375,207.0,256
19.751115798950195,0.7223265171051025,0.6539837718009949,27.34375,70.0,256,child_newspaper,29.831071853637695,1.090964913368225,1.1296372413635254,27.34375,70.0,256
22.994131088256836,1.1106599569320679,1.1437015533447266,20.703125,53.0,256,pizza,27.047136306762695,1.3064277172088623,1.4200352430343628,20.703125,53.0,256
22.824501037597656,1.1024664640426636,1.1327688694000244,20.703125,53.0,256,zebra,41.1328125,1.9867924451828003,2.6763031482696533,20.703125,53.0,256
12.854424476623535,2.0567078590393066,2.2125751972198486,6.25,16.0,256,iena,19.004844665527344,3.0407750606536865,3.5196266174316406,6.25,16.0,256
25.897560119628906,1.3259550333023071,1.4398685693740845,19.53125,50.0,256,boat,34.71868896484375,1.7775968313217163,2.191147804260254,19.53125,50.0,256
42.21541976928711,0.8443083763122559,0.7305646538734436,50.0,128.0,256,lighthouse,49.66415786743164,0.9932831525802612,0.9866559505462646,50.0,128.0,256
84.4552001953125,1.1500282287597656,1.965130090713501,73.4375,188.0,256,childfire,79.05680847167969,1.0765182971954346,1.3653604984283447,73.4375,188.0,256
19.402612686157227,0.5120689272880554,0.3946063220500946,37.890625,97.0,256,train,49.11624526977539,1.2962638139724731,1.582236409187317,37.890625,97.0,256
18.950071334838867,0.5160870552062988,0.4029439091682434,36.71875,94.0,256,hat,54.04431915283203,1.471845269203186,2.0267395973205566,36.71875,94.0,256
35.53126525878906,1.0959041118621826,1.1487584114074707,32.421875,83.0,256,pirate,48.94139862060547,1.509517788887024,1.9979078769683838,32.421875,83.0,256
2.030170440673828,1.03944730758667,1.040263295173645,1.953125,5.0,256,zuck,1.01933753490448,0.5219008326530457,0.5169771909713745,1.953125,5.0,256
