AblationType,Gamma,Lambda,Image Cfact logit,Image Fact Logit,Text Cfact Logit,Text Fact Logit,Image Cfact>Fact,Text Cfact>Fact,Image Valid Examples,Text Valid Examples,Image Pos Higher,Text Pos Higher,indexes_cfact_gt_fact_text,k_heads
last-row-paired,-3.0,3.0,5.295974135398865,29.323036074638367,6.616602897644043,76.01184368133545,11.821086261980831,3.7209302325581395,313,430,42.10550458715596,6.759174311926605,"[1, 3, 40, 70, 100, 124, 194, 204, 229, 263, 272, 288, 353, 364, 387, 420]",60
last-row-paired,-2.5,2.5,8.874952912330627,43.73015522956848,6.813259601593018,81.31515216827393,14.088397790055248,3.4722222222222223,362,432,29.318807339449542,6.162844036697248,"[1, 40, 70, 100, 124, 194, 204, 229, 263, 272, 288, 353, 387, 420]",60
last-row-paired,-2.0,2.0,14.525490462779999,56.67836928367615,6.983338356018066,86.12775182723999,21.91435768261965,3.0162412993039442,397,431,20.48394495412844,5.73394495412844,"[1, 40, 70, 100, 124, 194, 204, 229, 263, 272, 353, 387, 420]",60
last-row-paired,-1.0,1.0,72.32011532783508,49.71830606460571,7.2108683586120605,94.41342258453369,55.4524361948956,1.6241299303944314,431,431,5.571100917431193,5.135321100917431,"[1, 124, 204, 229, 263, 353]",60
last-row-paired,-0.5,0.5,108.85335397720337,39.0911346077919,7.170929908752441,97.44694137573242,72.05542725173211,1.3888888888888888,433,432,3.782110091743119,4.988532110091743,"[124, 204, 229, 263]",60
last-row-paired,0.0,-0.0,123.36236000061035,33.05144399404526,7.099663019180298,99.89018821716309,77.18894009216591,0.4629629629629629,434,432,3.2224770642201834,4.8692660550458715,[],60
last-row-paired,0.5,-0.5,128.7086728811264,28.839972905814648,7.018750190734863,101.61386108398438,79.90762124711316,1.1574074074074074,433,432,3.197247706422018,4.9380733944954125,"[130, 223, 253, 256, 411]",60
last-row-paired,1.0,-1.0,130.52100276947021,25.399641763418913,6.949450969696045,102.5131368637085,81.79723502304147,1.6241299303944314,434,431,3.256880733944954,5.204128440366972,"[50, 130, 159, 223, 253, 256, 411]",60
last-row-paired,1.5,-1.5,132.02030682563782,22.008983254432678,7.045419692993164,101.95739316940308,84.33179723502305,1.8561484918793503,434,431,3.3440366972477062,5.63302752293578,"[10, 50, 130, 159, 223, 253, 411]",60
last-row-paired,2.0,-2.0,133.36011695861816,19.59376733005047,7.932246685028076,99.25478219985962,84.56221198156682,2.5522041763341066,434,431,3.596330275229358,6.144495412844036,"[6, 10, 50, 130, 159, 170, 223, 253, 256, 411, 416]",60
last-row-paired,2.5,-2.5,134.79917192459106,17.822053596377373,8.26582419872284,95.47262287139893,84.68677494199535,3.263403263403263,431,429,3.9908256880733943,7.036697247706422,"[6, 10, 50, 63, 65, 130, 159, 170, 223, 231, 253, 256, 411, 416]",60
last-row-paired,3.0,-3.0,137.44750395417213,16.282094784080982,8.364457726478577,90.11533403396606,85.34883720930233,4.235294117647059,430,425,4.651376146788991,8.545871559633028,"[6, 10, 41, 50, 63, 65, 130, 166, 170, 223, 231, 253, 256, 365, 379, 411, 416]",60
