AblationType,Gamma,Lambda,Image Cfact logit,Image Fact Logit,Text Cfact Logit,Text Fact Logit,Image Cfact>Fact,Text Cfact>Fact,Image Valid Examples,Text Valid Examples,Image Pos Higher,Text Pos Higher,indexes_cfact_gt_fact_text
mlp,-50.0,50.0,142.19833950039646,23.17726900624825,3.206374910950532,103.9340676881923,82.18085106382979,7.042253521126761,376,355,20.51388888888889,27.328703703703702,"[20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-25.0,25.0,142.19833950039646,23.177269018355442,3.2063749109141524,103.93382356824193,82.18085106382979,7.042253521126761,376,355,20.51388888888889,27.32638888888889,"[20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-10.0,10.0,142.24352250908476,23.27192550373992,3.2262399155589963,104.01951327709993,82.18085106382979,7.303370786516854,376,356,20.506944444444443,27.26388888888889,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-5.0,5.0,142.35090654138713,23.27082762034676,3.235712856566427,103.99741611370281,82.18085106382979,7.303370786516854,376,356,20.516203703703702,27.28472222222222,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-3.0,3.0,142.11845288699328,23.254429207884137,3.176071160510529,104.04420501601857,82.13333333333334,7.303370786516854,375,356,20.57638888888889,27.291666666666668,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-2.5,2.5,142.41874539493028,23.216131372359126,3.2419410499592916,104.00655053920266,81.91489361702128,7.282913165266107,376,357,20.506944444444443,27.28472222222222,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-2.0,2.0,142.18823137101322,23.14773963570551,3.2332138663705328,103.90088374943122,81.91489361702128,7.282913165266107,376,357,20.51851851851852,27.270833333333332,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-1.5,1.5,142.3126594269852,23.1403193268777,3.1919581489754583,103.90760010879154,82.18085106382979,7.303370786516854,376,356,20.51388888888889,27.300925925925927,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-1.0,1.0,142.40626558913362,23.132055174854653,3.1990493388266605,104.10998697998943,81.86666666666666,7.303370786516854,375,356,20.574074074074073,27.296296296296298,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,-0.5,0.5,142.06491033095068,23.184917855605278,3.228310049891581,104.12686988608377,81.6976127320955,7.303370786516854,377,356,20.5,27.27314814814815,"[17, 20, 40, 63, 69, 76, 92, 122, 153, 155, 159, 161, 163, 178, 200, 210, 247, 263, 283, 288, 304, 319, 336, 386, 412, 417]"
mlp,0.0,0.0,164.37786428647814,24.497210775429267,3.0986476708203554,132.47441974282265,81.1138014527845,3.614457831325301,413,415,9.863425925925926,11.648148148148149,"[92, 144, 150, 159, 170, 178, 200, 262, 288, 304, 336, 375, 386, 412, 417]"
mlp,0.5,-0.5,133.85341848168173,19.737726838560775,2.894341267645359,95.36923456192017,81.77458033573141,0.0,417,416,10.935185185185185,9.98611111111111,[]
mlp,1.0,-1.0,133.7392504101299,19.61443948862143,2.9054782167077065,95.53512287139893,81.77458033573141,0.0,417,416,10.886574074074074,9.988425925925926,[]
mlp,1.5,-1.5,133.88675709514064,19.650472617824562,2.8988830223679543,95.43698120117188,81.77458033573141,0.0,417,416,10.902777777777779,9.979166666666666,[]
mlp,2.0,-2.0,133.765762834606,19.71730232727714,2.9010865464806557,95.37846755981445,81.77458033573141,0.0,417,416,10.92824074074074,9.94212962962963,[]
mlp,2.5,-2.5,133.85629983691615,19.735682067694142,2.9119166508316994,95.44278454780579,81.77458033573141,0.0,417,416,10.907407407407407,9.9375,[]
mlp,3.0,-3.0,133.76822438536328,19.661717250244692,2.8964087143540382,95.46497535705566,81.77458033573141,0.0,417,416,10.914351851851851,9.99537037037037,[]
mlp,5.0,-5.0,133.63410822002334,19.735758007736877,2.9202520474791527,95.45759224891663,81.77458033573141,0.0,417,416,10.909722222222221,9.960648148148149,[]
mlp,10.0,-10.0,133.75799284575623,19.73577788588591,2.919342190027237,95.34083580970764,81.77458033573141,0.0,417,416,10.914351851851851,9.974537037037036,[]
mlp,25.0,-25.0,133.59521217251313,19.60401327093132,2.899110496044159,95.32980060577393,81.77458033573141,0.0,417,416,10.916666666666666,9.953703703703704,[]
mlp,50.0,-50.0,133.59521169567597,19.60401327093132,2.899110496044159,95.32955646514893,81.77458033573141,0.0,417,416,10.916666666666666,9.953703703703704,[]
