ExperimentDesc,% top pixel,threshold,LogitDiff,avg_num_pixel,Image Cfact logit,Image Fact Logit,Text Cfact Logit,Text Fact Logit,Image Cfact>Fact,Text Cfact>Fact,Image Valid Examples,Text Valid Examples,Image Pos Higher,Text Pos Higher,indexes_cfact_gt_fact_text
resid_ablation_grad,N/A,0.07,54.785495951771736,201.21559633027522,100.64956903457642,45.86407308280468,0.0,0.0,66.89814814814815,0.0,432,0,3.7958715596330275,-1.0,
resid_ablation_intgrad,N/A,0.07,43.04710564017296,201.21559633027522,93.67255806922913,50.62545242905617,0.0,0.0,63.74133949191686,0.0,433,0,4.224770642201835,-1.0,
resid_ablation,N/A,0.1,-29.491263329982758,287.9816513761468,42.022206246852875,71.51346957683563,0.0,0.0,40.887850467289724,0.0,428,0,6.802752293577981,-1.0,
resid_ablation_control,N/A,0.1,88.19451307505369,287.9816513761468,124.18894517421722,35.99443209916353,0.0,0.0,77.41935483870968,0.0,434,0,2.9839449541284404,-1.0,
resid_ablation_grad,N/A,0.1,44.10725036263466,287.9816513761468,93.42317032814026,49.3159199655056,0.0,0.0,65.27777777777779,0.0,432,0,4.018348623853211,-1.0,
resid_ablation_intgrad,N/A,0.1,31.82241255044937,287.9816513761468,86.36888670921326,54.546474158763885,0.0,0.0,60.556844547563806,0.0,431,0,4.355504587155964,-1.0,
resid_ablation,N/A,0.2,-55.297438979148865,576.9174311926605,24.299294233322144,79.59673321247101,0.0,0.0,29.85781990521327,0.0,422,0,8.926605504587156,-1.0,
resid_ablation_control,N/A,0.2,84.62416082620621,576.9174311926605,122.63720273971558,38.01304191350937,0.0,0.0,75.17241379310344,0.0,435,0,2.8876146788990824,-1.0,
resid_ablation_grad,N/A,0.2,13.30711716413498,576.9174311926605,72.17788088321686,58.87076371908188,0.0,0.0,55.11627906976744,0.0,430,0,5.330275229357798,-1.0,
resid_ablation_intgrad,N/A,0.2,8.485236585140228,576.9174311926605,70.4374109506607,61.95217436552048,0.0,0.0,54.060324825986086,0.0,431,0,5.610091743119266,-1.0,
resid_ablation,N/A,0.3,-55.737101316452026,865.894495412844,19.251848816871643,74.98895013332367,0.0,0.0,26.77725118483412,0.0,422,0,10.240825688073395,-1.0,
resid_ablation_control,N/A,0.3,83.94064798951149,865.894495412844,121.80580711364746,37.86515912413597,0.0,0.0,72.8735632183908,0.0,435,0,3.176605504587156,-1.0,
resid_ablation_grad,N/A,0.3,6.883339762687683,865.894495412844,60.83512783050537,53.95178806781769,0.0,0.0,51.3953488372093,0.0,430,0,6.172018348623853,-1.0,
resid_ablation_intgrad,N/A,0.3,10.241714596748352,865.894495412844,65.76435220241547,55.522637605667114,0.0,0.0,50.58275058275058,0.0,429,0,6.181192660550459,-1.0,
resid_ablation,N/A,0.4,-47.73828423023224,1154.8302752293578,15.440046191215515,63.178330421447754,0.0,0.0,24.170616113744074,0.0,422,0,11.740825688073395,-1.0,
resid_ablation_control,N/A,0.4,88.05629587173462,1154.8302752293578,123.74334979057312,35.6870539188385,0.0,0.0,73.90300230946882,0.0,433,0,3.18348623853211,-1.0,
resid_ablation_grad,N/A,0.4,-0.722191333770752,1154.8302752293578,50.83212327957153,51.554314613342285,0.0,0.0,46.604215456674474,0.0,427,0,7.770642201834862,-1.0,
resid_ablation_intgrad,N/A,0.4,1.9481987953186035,1154.8302752293578,54.382946729660034,52.43474793434143,0.0,0.0,48.598130841121495,0.0,428,0,6.958715596330276,-1.0,
resid_ablation,N/A,0.5,-45.66750478744507,1443.8073394495414,11.918648719787598,57.586153507232666,0.0,0.0,24.205378973105134,0.0,409,0,15.905963302752294,-1.0,
resid_ablation_control,N/A,0.5,96.0823420882225,1443.8073394495414,127.13204145431519,31.049699366092682,0.0,0.0,74.71264367816092,0.0,435,0,2.658256880733945,-1.0,
resid_ablation_grad,N/A,0.5,-8.713850975036621,1443.8073394495414,41.2942795753479,50.00813055038452,0.0,0.0,45.26066350710901,0.0,422,0,9.419724770642201,-1.0,
resid_ablation_intgrad,N/A,0.5,-8.48728346824646,1443.8073394495414,42.79814124107361,51.28542470932007,0.0,0.0,46.808510638297875,0.0,423,0,8.853211009174313,-1.0,
resid_ablation,N/A,0.6,-40.84439754486084,1731.788990825688,10.159798622131348,51.00419616699219,0.0,0.0,22.081218274111674,0.0,394,0,19.36467889908257,-1.0,
resid_ablation_control,N/A,0.6,92.37702178955078,1731.788990825688,121.27057313919067,28.893551349639893,0.0,0.0,75.51963048498845,0.0,433,0,3.43348623853211,-1.0,
resid_ablation_grad,N/A,0.6,-11.411423683166504,1731.788990825688,34.92188358306885,46.33330726623535,0.0,0.0,44.44444444444444,0.0,414,0,11.655963302752294,-1.0,
resid_ablation_intgrad,N/A,0.6,-10.274243116378784,1731.788990825688,36.745269536972046,47.01951265335083,0.0,0.0,43.43675417661098,0.0,419,0,11.075688073394495,-1.0,
