model,model_slug,layer,head,factual_accuracy_pct,factual_preference_pct_points,head_group
Gemma3,gemma3,7,0,47.45370149612427,-2.54629850387573,Other
Gemma3,gemma3,7,1,48.14814925193787,-1.85185074806213,Other
Gemma3,gemma3,7,2,47.91666865348816,-2.08333134651184,Other
Gemma3,gemma3,7,3,48.37962985038758,-1.62037014961242,Other
Gemma3,gemma3,7,4,46.759259700775154,-3.24074029922485,Other
Gemma3,gemma3,7,5,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,7,6,43.05555820465088,-6.944441795349119,Other
Gemma3,gemma3,7,7,47.91666865348816,-2.08333134651184,Other
Gemma3,gemma3,7,8,45.833331346511855,-4.16666865348815,Other
Gemma3,gemma3,7,9,51.388889551162706,1.38888955116271,Other
Gemma3,gemma3,7,10,47.68518805503846,-2.31481194496154,Other
Gemma3,gemma3,7,11,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,7,12,44.21296119689942,-5.78703880310058,Other
Gemma3,gemma3,7,13,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,7,14,47.68518805503846,-2.31481194496154,Other
Gemma3,gemma3,7,15,44.21296119689942,-5.78703880310058,Other
Gemma3,gemma3,8,0,52.777779102325425,2.77777910232543,Other
Gemma3,gemma3,8,1,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,8,2,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,8,3,50.46296417713165,0.46296417713164995,Other
Gemma3,gemma3,8,4,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,8,5,45.833331346511855,-4.16666865348815,Other
Gemma3,gemma3,8,6,51.388889551162706,1.38888955116271,Other
Gemma3,gemma3,8,7,47.222220897674575,-2.77777910232543,Other
Gemma3,gemma3,8,8,48.14814925193787,-1.85185074806213,Other
Gemma3,gemma3,8,9,54.62962985038757,4.62962985038757,Other
Gemma3,gemma3,8,10,49.7685194015503,-0.2314805984497,Other
Gemma3,gemma3,8,11,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,8,12,50.23148059844969,0.2314805984497,Other
Gemma3,gemma3,8,13,48.37962985038758,-1.62037014961242,Other
Gemma3,gemma3,8,14,50.46296417713165,0.46296417713164995,Other
Gemma3,gemma3,8,15,51.62037014961241,1.62037014961242,Other
Gemma3,gemma3,9,0,47.91666865348816,-2.08333134651184,Other
Gemma3,gemma3,9,1,46.52777910232544,-3.4722208976745597,Other
Gemma3,gemma3,9,2,50.23148059844969,0.2314805984497,Other
Gemma3,gemma3,9,3,51.62037014961241,1.62037014961242,Other
Gemma3,gemma3,9,4,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,9,5,49.7685194015503,-0.2314805984497,Other
Gemma3,gemma3,9,6,51.851850748062134,1.85185074806213,Other
Gemma3,gemma3,9,7,54.16666567325592,4.1666656732559195,Other
Gemma3,gemma3,9,8,56.25,6.25,Other
Gemma3,gemma3,9,9,57.17592537403105,7.17592537403106,Other
Gemma3,gemma3,9,10,47.68518805503846,-2.31481194496154,Other
Gemma3,gemma3,9,11,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,9,12,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,9,13,52.083334326744065,2.08333432674407,Other
Gemma3,gemma3,9,14,46.99074029922486,-3.00925970077514,Other
Gemma3,gemma3,9,15,50.92592537403105,0.92592537403106,Other
Gemma3,gemma3,10,0,46.52777910232544,-3.4722208976745597,Other
Gemma3,gemma3,10,1,46.759259700775154,-3.24074029922485,Other
Gemma3,gemma3,10,2,50.46296417713165,0.46296417713164995,Other
Gemma3,gemma3,10,3,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,10,4,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,10,5,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,10,6,50.46296417713165,0.46296417713164995,Other
Gemma3,gemma3,10,7,54.16666567325592,4.1666656732559195,Other
Gemma3,gemma3,10,8,51.62037014961241,1.62037014961242,Other
Gemma3,gemma3,10,9,48.84259104728699,-1.15740895271301,Other
Gemma3,gemma3,10,10,52.777779102325425,2.77777910232543,Other
Gemma3,gemma3,10,11,51.388889551162706,1.38888955116271,Other
Gemma3,gemma3,10,12,48.14814925193787,-1.85185074806213,Other
Gemma3,gemma3,10,13,50.23148059844969,0.2314805984497,Other
Gemma3,gemma3,10,14,48.37962985038758,-1.62037014961242,Other
Gemma3,gemma3,10,15,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,11,0,50.23148059844969,0.2314805984497,Other
Gemma3,gemma3,11,1,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,11,2,51.62037014961241,1.62037014961242,Other
Gemma3,gemma3,11,3,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,11,4,52.546295523643494,2.5462955236434897,Other
Gemma3,gemma3,11,5,43.75,-6.25,Other
Gemma3,gemma3,11,6,50.0,-0.0,Other
Gemma3,gemma3,11,7,46.99074029922486,-3.00925970077514,Other
Gemma3,gemma3,11,8,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,11,9,45.370370149612434,-4.62962985038757,Other
Gemma3,gemma3,11,10,51.62037014961241,1.62037014961242,Other
Gemma3,gemma3,11,11,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,11,12,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,11,13,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,11,14,52.546295523643494,2.5462955236434897,Other
Gemma3,gemma3,11,15,53.24074029922485,3.24074029922485,Other
Gemma3,gemma3,12,0,50.23148059844969,0.2314805984497,Other
Gemma3,gemma3,12,1,47.45370149612427,-2.54629850387573,Other
Gemma3,gemma3,12,2,51.851850748062134,1.85185074806213,Other
Gemma3,gemma3,12,3,48.37962985038758,-1.62037014961242,Other
Gemma3,gemma3,12,4,48.611110448837294,-1.38888955116271,Other
